period,date,deepen_usd_total,recover_usd_total,deepen_usd_inpos,deepen_usd_flat,min_dd_pct,min_dd_usd,bars,inpos_frac,ema_sep_ok_frac,nochop_ok_frac,corr_ok_frac,fomc_allow_frac,deepen_usd_ema_sep_bad,deepen_usd_nochop_bad,deepen_usd_corr_bad,deepen_usd_fomc_blocked
2021-2022,2021-02-04,0.0,0.0,0.0,0.0,-0.056569726252411745,-57.651000000000295,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-05,0.0,0.0,0.0,0.0,-0.056569726252411745,-57.651000000000295,265,0.0,0.0,0.7509433962264151,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-07,0.0,0.0,0.0,0.0,-0.056569726252411745,-57.651000000000295,11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-08,47.141999999998916,51.948999999998705,47.141999999998916,0.0,-0.056569726252411745,-57.651000000000295,276,0.25,0.40217391304347827,0.8586956521739131,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-09,78.06700000000001,88.30400000000009,74.21500000000015,3.8519999999998618,-0.052504430318885076,-53.508000000000266,276,0.4927536231884058,1.0,0.7391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-10,29.429000000000542,30.57200000000057,29.429000000000542,0.0,-0.046472720421856906,-47.36100000000033,276,0.17753623188405798,1.0,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-11,28.29600000000073,19.394000000000688,28.29600000000073,0.0,-0.04955677186261831,-50.50400000000036,276,0.09420289855072464,0.8152173913043478,0.17391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-12,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-14,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-15,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,228,0.0,0.0,0.4342105263157895,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-16,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,276,0.0,0.0,0.34782608695652173,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-17,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-18,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,276,0.0,0.0,0.4891304347826087,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-19,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,265,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-21,0.0,0.0,0.0,0.0,-0.049421360122616775,-50.36600000000044,11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-22,130.73899999999958,168.28899999999976,130.73899999999958,0.0,-0.05192647731264599,-52.91899999999987,276,0.6086956521739131,0.7065217391304348,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-23,57.08999999999969,57.99499999999989,54.125,2.9649999999996908,-0.017629038557021026,-17.965999999999894,276,0.3188405797101449,1.0,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-24,3.430000000000291,0.0,1.2700000000004366,2.1599999999998545,-0.015053271763512566,-15.34100000000035,276,0.010869565217391304,0.6847826086956522,0.14130434782608695,1.0,1.0,0.0,2.4400000000000546,0.0,0.0
2021-2022,2021-02-25,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.043478260869565216,0.16304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-26,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-02-28,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-01,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.0,0.358695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-02,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.0,0.45652173913043476,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-03,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.0,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-04,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.0,0.14130434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-05,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,265,0.0,0.0,0.20754716981132076,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-07,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-08,0.0,0.0,0.0,0.0,-0.015053271763512566,-15.34100000000035,276,0.0,0.0,0.40217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-09,69.7740000000017,67.62300000000141,69.7740000000017,0.0,-0.023443893421148942,-23.892000000000735,276,0.34782608695652173,0.3804347826086957,0.7717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-10,46.310000000000855,60.94200000000046,46.310000000000855,0.0,-0.02436724448884131,-24.833000000000993,276,0.3007246376811594,1.0,0.4673913043478261,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-11,83.98399999999947,74.16800000000103,83.60499999999956,0.3789999999999054,-0.012754808356485792,-13.294999999999618,276,0.5108695652173914,1.0,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-12,1.095999999999549,6.651999999999589,1.095999999999549,0.0,-0.01221852119053779,-12.735999999999422,265,0.022641509433962263,0.37735849056603776,0.06037735849056604,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-14,17.089000000001306,12.65500000000111,17.089000000001306,0.0,-0.012189740126175908,-12.705999999999676,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-15,82.01799999999957,68.18599999999878,81.01599999999962,1.0019999999999527,-0.03089719829519555,-32.376000000000204,276,0.4601449275362319,1.0,0.7282608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-16,69.81399999999894,69.62199999999848,69.81399999999894,0.0,-0.03000776819848494,-31.44400000000087,276,0.427536231884058,1.0,0.5760869565217391,1.0,1.0,0.0,3.08600000000024,0.0,0.0
2021-2022,2021-03-17,21.548000000000684,20.49000000000069,21.058000000000447,0.49000000000023647,-0.02596715979776054,-27.210000000000946,276,0.2246376811594203,1.0,0.391304347826087,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2021-03-18,32.60199999999941,37.86799999999903,32.60199999999941,0.0,-0.02698351500483942,-28.275000000001,276,0.22826086956521738,0.7065217391304348,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-19,26.183000000000447,16.120000000000346,22.586000000000695,3.5969999999997526,-0.035942710013342816,-37.663000000001375,253,0.13438735177865613,0.7154150197628458,0.5849802371541502,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-21,20.349999999999454,9.356999999999516,20.349999999999454,0.0,-0.043654603373346035,-45.74400000000105,23,0.7391304347826086,1.0,0.7391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-22,16.034999999999854,13.84099999999944,16.034999999999854,0.0,-0.04484369124942178,-46.9900000000016,276,0.16304347826086957,0.5978260869565217,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-23,29.433000000000447,13.000000000000455,29.237000000000535,0.1959999999999127,-0.06090782946609541,-63.823000000001684,276,0.10507246376811594,0.5760869565217391,0.391304347826087,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-24,0.0,0.0,0.0,0.0,-0.05826435160355248,-61.0530000000017,276,0.0,0.0,0.32608695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-25,27.7800000000002,18.9650000000006,27.23400000000038,0.5459999999998217,-0.07060567135748941,-73.98500000000149,276,0.18478260869565216,0.41304347826086957,0.32608695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-26,0.0,0.0,0.0,0.0,-0.06667671888092264,-69.8680000000013,253,0.0,0.0,0.31225296442687744,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-28,0.0,0.0,0.0,0.0,-0.06667671888092264,-69.8680000000013,23,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-29,0.0,0.0,0.0,0.0,-0.06667671888092264,-69.8680000000013,276,0.0,0.0,0.17391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-30,0.0,0.0,0.0,0.0,-0.06667671888092264,-69.8680000000013,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-03-31,0.0,0.0,0.0,0.0,-0.06667671888092264,-69.8680000000013,276,0.0,0.043478260869565216,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-01,104.27299999999968,122.83999999999969,103.45999999999958,0.8130000000001019,-0.06774556191559689,-70.9880000000012,253,0.7747035573122529,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-04,10.677000000001044,6.707000000001244,10.677000000001044,0.0,-0.052746449437045206,-55.271000000001095,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-05,15.071999999999662,14.012999999999465,13.878000000000156,1.1939999999995052,-0.056807098644670484,-59.52600000000166,276,0.13405797101449277,1.0,0.358695652173913,1.0,1.0,0.0,1.169999999999618,0.0,0.0
2021-2022,2021-04-06,111.83199999999852,128.02999999999793,111.83199999999852,0.0,-0.055637097251357126,-58.300000000001546,276,0.7101449275362319,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-07,3.6140000000000327,0.6669999999999163,3.4769999999998618,0.13700000000017099,-0.041617121338498486,-43.60900000000174,276,0.021739130434782608,1.0,0.14130434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-08,68.84599999999818,89.89599999999791,68.18599999999833,0.6599999999998545,-0.04392085980787774,-46.02300000000241,276,0.4782608695652174,1.0,0.6304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-09,0.0,0.0,0.0,0.0,-0.021022806438254493,-22.02900000000227,253,0.0,1.0,0.1541501976284585,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-11,0.0,0.0,0.0,0.0,-0.021022806438254493,-22.02900000000227,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-12,0.0,0.0,0.0,0.0,-0.021022806438254493,-22.02900000000227,276,0.0,0.08695652173913043,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-13,23.409999999999854,23.16399999999976,23.409999999999854,0.0,-0.025594019059763773,-26.819000000002234,276,0.2463768115942029,0.25,0.29347826086956524,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-14,22.76800000000094,18.777000000000953,22.608000000001084,0.15999999999985448,-0.02520560913555614,-26.41200000000208,276,0.15942028985507245,0.75,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-15,81.38599999999815,97.1820000000007,80.29999999999836,1.0859999999997854,-0.027893940232589842,-29.229000000002088,276,0.572463768115942,0.6956521739130435,0.7391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-16,76.32899999999972,72.50599999999986,76.32899999999972,0.0,-0.019498682534045964,-20.920000000000073,253,0.43478260869565216,1.0,0.5968379446640316,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-18,0.0,0.0,0.0,0.0,-0.013321924926343764,-14.292999999999665,23,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-19,71.03600000000097,43.36300000000165,69.80600000000095,1.2300000000000182,-0.04073099554195936,-43.69999999999936,276,0.2536231884057971,1.0,0.391304347826087,1.0,1.0,0.0,1.0300000000002,0.0,0.0
2021-2022,2021-04-20,20.97300000000041,20.153000000000702,19.326000000000477,1.6469999999999345,-0.04038240532839643,-43.32599999999911,276,0.21739130434782608,1.0,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-21,117.12300000000414,125.62300000000414,116.23600000000397,0.887000000000171,-0.05144315416355494,-55.19299999999885,276,0.7753623188405797,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-22,25.715000000000146,21.301000000000386,24.75100000000066,0.963999999999487,-0.036070698569194204,-38.699999999998454,276,0.19202898550724637,1.0,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-23,9.952999999999975,4.656000000000404,9.049000000000433,0.9039999999995416,-0.041007817182140305,-43.996999999998025,253,0.07905138339920949,0.7707509881422925,0.2845849802371542,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-25,0.0,0.0,0.0,0.0,-0.041007817182140305,-43.996999999998025,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-26,0.0,0.0,0.0,0.0,-0.041007817182140305,-43.996999999998025,276,0.0,0.0,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-27,31.63500000000022,28.082000000000335,31.63500000000022,0.0,-0.04674930305258629,-50.156999999998334,276,0.11231884057971014,0.13043478260869565,0.5760869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-28,2.913999999999305,2.916999999999007,2.913999999999305,0.0,-0.0456811629864281,-49.01099999999769,276,0.03985507246376811,0.043478260869565216,0.22826086956521738,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2021-04-29,19.40000000000009,22.95600000000013,18.785999999999603,0.6140000000004875,-0.043335169490338665,-46.49399999999787,276,0.2246376811594203,0.5869565217391305,0.358695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-04-30,0.0,0.0,0.0,0.0,-0.041002224825773204,-43.99099999999817,253,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-02,0.0,0.0,0.0,0.0,-0.041002224825773204,-43.99099999999817,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-03,93.79700000000184,117.99700000000212,93.50700000000188,0.2899999999999636,-0.04969554279876787,-53.31799999999839,276,0.5471014492753623,0.6847826086956522,0.8804347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-04,4.277000000000044,2.319999999999709,4.099999999999909,0.1770000000001346,-0.02059292026324888,-22.093999999997777,276,0.025362318840579712,0.9456521739130435,0.16304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-05,25.017000000000735,26.877000000000407,25.017000000000735,0.0,-0.02271894774222427,-24.37499999999818,276,0.2572463768115942,0.2608695652173913,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-06,101.06199999999899,117.09199999999737,99.46499999999924,1.5969999999997526,-0.02432861431661737,-26.101999999998498,276,0.7463768115942029,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-07,161.40099999999848,143.95599999999877,161.40099999999848,0.0,-0.02676088041403346,-30.67300000000023,253,0.7391304347826086,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-09,3.013999999999669,9.56399999999985,3.013999999999669,0.0,-0.019385999504444085,-22.2199999999998,23,0.6521739130434783,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-10,116.61499999999842,118.53399999999829,115.56199999999853,1.0529999999998836,-0.022230210052801125,-25.480000000000018,276,0.5652173913043478,1.0,0.7282608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-11,48.08399999999983,7.906999999999243,40.81700000000001,7.266999999999825,-0.0471920836721379,-54.09100000000035,276,0.10507246376811594,1.0,0.33695652173913043,1.0,1.0,0.0,7.317000000000007,0.0,0.0
2021-2022,2021-05-12,6.826999999999316,5.850999999999658,6.826999999999316,0.0,-0.04852083602340984,-55.61400000000003,276,0.036231884057971016,0.75,0.18478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-13,0.0,0.0,0.0,0.0,-0.04710134812090172,-53.98700000000008,276,0.0,0.0,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-14,67.31600000000162,85.47300000000132,67.31600000000162,0.0,-0.047220002303287156,-54.12300000000005,253,0.48616600790513836,0.6798418972332015,0.6679841897233202,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-16,8.356999999999971,17.480000000000018,8.356999999999971,0.0,-0.030501104530845313,-34.96000000000049,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-17,59.30599999999822,69.10699999999815,59.30599999999822,0.0,-0.030306546570022186,-34.737000000000535,276,0.48188405797101447,1.0,0.7282608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-18,46.4159999999988,40.805999999998676,46.069999999998345,0.3460000000004584,-0.019644246842577817,-22.51600000000053,276,0.3188405797101449,1.0,0.5543478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-19,63.36799999999994,42.83499999999958,57.89800000000014,5.4699999999998,-0.037558411011108905,-43.04900000000089,276,0.1956521739130435,1.0,0.5434782608695652,1.0,1.0,0.0,3.2539999999999054,0.0,0.0
2021-2022,2021-05-20,24.274999999999636,11.3449999999998,24.274999999999636,0.0,-0.054152547400601714,-62.06900000000087,276,0.10507246376811594,1.0,0.40217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-21,63.722999999999956,57.777000000000044,63.722999999999956,0.0,-0.06304899370783901,-72.26600000000053,253,0.2727272727272727,1.0,0.5138339920948617,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-23,5.072999999999411,8.862999999999374,4.982999999999265,0.09000000000014552,-0.05512359229027064,-63.1820000000007,23,0.4782608695652174,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-24,43.32400000000143,40.79000000000178,42.8640000000014,0.4600000000000364,-0.05508869400133343,-63.14200000000028,276,0.3333333333333333,1.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-25,50.625000000001364,61.39200000000119,50.13200000000097,0.4930000000003929,-0.05788317448795555,-66.34500000000071,276,0.47101449275362317,1.0,0.5543478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-26,92.49600000000055,93.54300000000057,91.7160000000008,0.7799999999997453,-0.04623325318359661,-52.99200000000019,276,0.4891304347826087,1.0,0.6413043478260869,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-27,0.0,0.0,0.0,0.0,-0.042623897650298614,-48.85500000000047,276,0.0,1.0,0.03260869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-28,19.726999999999407,26.730999999999767,19.179999999999836,0.5469999999995707,-0.04460961029080768,-51.13100000000031,253,0.2134387351778656,0.6679841897233202,0.4901185770750988,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-30,5.351999999999862,7.861999999999625,5.351999999999862,0.0,-0.03660917755202486,-41.96100000000024,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-05-31,37.516000000000076,41.98900000000003,36.00599999999986,1.5100000000002183,-0.036667632185994115,-42.02800000000025,228,0.3333333333333333,1.0,0.5921052631578947,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-01,51.42800000000307,59.878000000002885,50.8880000000031,0.5399999999999636,-0.03070874935001966,-35.19800000000032,276,0.35507246376811596,0.9456521739130435,0.532608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-02,16.16700000000037,20.63400000000047,16.16700000000037,0.0,-0.023048574928371757,-26.418000000000575,276,0.2898550724637681,0.30434782608695654,0.29347826086956524,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-03,8.807999999999993,6.88799999999992,8.807999999999993,0.0,-0.023079983388414993,-26.454000000000633,276,0.06159420289855073,0.34782608695652173,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-04,0.0,0.0,0.0,0.0,-0.020826426380315066,-23.87100000000055,253,0.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-06,0.0,0.0,0.0,0.0,-0.020826426380315066,-23.87100000000055,23,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-07,16.808000000003176,25.93700000000308,16.808000000003176,0.0,-0.020826426380315066,-23.87100000000055,276,0.2898550724637681,0.41304347826086957,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-08,19.54199999999946,14.67699999999968,18.60199999999986,0.9399999999995998,-0.018013624292001262,-20.64700000000039,276,0.14492753623188406,1.0,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-09,9.887000000000171,7.625,9.887000000000171,0.0,-0.02034570245020939,-23.32000000000062,276,0.08333333333333333,0.4891304347826087,0.10869565217391304,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-10,15.657000000001517,21.247000000001663,15.657000000001517,0.0,-0.019079767019023586,-21.869000000000597,276,0.17028985507246377,0.17391304347826086,0.20652173913043478,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-11,52.82099999999946,43.490999999999076,51.69099999999935,1.1300000000001091,-0.022360206179091735,-25.629000000000815,253,0.41106719367588934,0.6640316205533597,0.5573122529644269,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-13,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-14,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.15217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-15,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.4891304347826087,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-16,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.40217391304347827,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2021-06-17,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-18,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,253,0.0,0.0,0.5691699604743083,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-20,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-21,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.7065217391304348,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-22,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.3695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-23,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.6847826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-24,0.0,0.0,0.0,0.0,-0.022342757034623295,-25.609000000000833,276,0.0,0.0,0.31521739130434784,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-25,37.03700000000072,26.5870000000009,36.47700000000077,0.5599999999999454,-0.0314599350193866,-36.05900000000065,253,0.15019762845849802,0.2134387351778656,0.5691699604743083,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-27,0.0,0.0,0.0,0.0,-0.0314599350193866,-36.05900000000065,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-28,0.0,0.0,0.0,0.0,-0.0314599350193866,-36.05900000000065,276,0.0,0.0,0.1956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-29,0.0,0.0,0.0,0.0,-0.0314599350193866,-36.05900000000065,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-06-30,0.0,0.0,0.0,0.0,-0.0314599350193866,-36.05900000000065,276,0.0,0.0,0.22826086956521738,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-01,91.9659999999999,74.9090000000001,91.38599999999997,0.5799999999999272,-0.05047688511832282,-57.85600000000022,276,0.40217391304347827,0.8369565217391305,0.8369565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-02,123.24400000000378,116.33700000000317,122.93700000000354,0.30700000000024374,-0.05452246926333315,-62.4930000000013,253,0.6679841897233202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-04,3.5700000000006185,0.7400000000002365,3.5700000000006185,0.0,-0.05483655386376529,-62.85300000000143,23,0.391304347826087,1.0,0.34782608695652173,1.0,1.0,0.0,0.24000000000023647,0.0,0.0
2021-2022,2021-07-05,35.660500000000866,33.65850000000091,34.670500000001084,0.9899999999997817,-0.06068812446125926,-69.56000000000176,228,0.3991228070175439,1.0,0.618421052631579,1.0,1.0,0.0,0.14000000000032742,0.0,0.0
2021-2022,2021-07-06,56.87699999999904,68.58699999999885,56.87699999999904,0.0,-0.05680132753091238,-65.10500000000138,276,0.6666666666666666,1.0,0.782608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-07,41.111999999999625,43.5349999999994,41.111999999999625,0.0,-0.054259859639082864,-62.192000000001144,276,0.2536231884057971,1.0,0.41304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-08,28.119000000000142,8.248999999999796,27.59900000000016,0.5199999999999818,-0.06158850031583141,-70.59200000000214,276,0.06521739130434782,1.0,0.20652173913043478,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-09,41.0034999999998,30.695500000000038,41.0034999999998,0.0,-0.07257535413038874,-83.18500000000199,253,0.4150197628458498,1.0,0.7154150197628458,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2021-07-11,0.5964999999998781,0.0,0.2400000000000091,0.35649999999986903,-0.07110221010863993,-81.49650000000179,23,0.043478260869565216,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
