iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
6,2.4141016786436014,1.7886953697251855,0.23341448570074874,0.08393014510065286,2.54148793035301,-0.0636931258547041,300,20,3
127,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
368,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
154,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
345,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
347,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
592,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
255,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
731,2.4082768301530697,1.7706555109522475,0.22891203728883425,0.08282806635604176,2.5300424285904977,-0.06088279921871387,200,20,2
530,2.3986310131072597,1.786563206823777,0.23288385042550974,0.0853993487382152,2.494181470005362,-0.04777522844905113,300,30,3
674,2.3986310131072597,1.786563206823777,0.23288385042550974,0.0853993487382152,2.494181470005362,-0.04777522844905113,300,30,3
718,2.3986310131072597,1.786563206823777,0.23288385042550974,0.0853993487382152,2.494181470005362,-0.04777522844905113,300,30,3
125,2.3986310131072597,1.786563206823777,0.23288385042550974,0.0853993487382152,2.494181470005362,-0.04777522844905113,300,30,3
177,2.3986310131072597,1.786563206823777,0.23288385042550974,0.0853993487382152,2.494181470005362,-0.04777522844905113,300,30,3
555,2.3983648362112877,1.7784747265253307,0.23086716676897967,0.08419988068425956,2.509061011274558,-0.05534808753163534,250,30,1
524,2.3983648362112877,1.7784747265253307,0.23086716676897967,0.08419988068425956,2.509061011274558,-0.05534808753163534,250,30,1
625,2.3983648362112877,1.7784747265253307,0.23086716676897967,0.08419988068425956,2.509061011274558,-0.05534808753163534,250,30,1
